MarkettypeID	TradingDate	Portfolios	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2	RMW1	RMW2	CMA1	CMA2
P9709	2017-12-26	1	.005969	.007969	.000975	.002031	.005740	.006480	-.002697	-.001051	.003493	.003148
P9709	2017-12-26	2	.005969	.007969	.001002	.002157	.004625	.004954	-.000867	.000074	.000883	.000815
P9709	2017-12-26	3	.005969	.007969	.000660	.000886	.003280	.003540	-.002312	-.002093	.002194	.002171
P9709	2017-12-25	1	-.005031	-.005031	-.008477	-.007586	.005826	.006376	.006802	.006856	-.003822	-.005015
P9709	2017-12-25	2	-.005031	-.005031	-.009125	-.008027	.003462	.003584	.004088	.004249	-.003992	-.004364
P9709	2017-12-25	3	-.005031	-.005031	-.005861	-.004639	.001800	.001852	.004574	.005658	-.001261	-.001470
P9709	2017-12-22	1	-.001031	-.001031	-.001989	-.000811	.002893	.004446	.000755	.000053	.001347	-.000457
P9709	2017-12-22	2	-.001031	-.001031	-.002125	-.000809	.001081	.002376	.000918	.001124	.002032	.000798
P9709	2017-12-22	3	-.001031	-.001031	-.002701	-.001520	.001908	.002873	.000903	.001529	.001489	.001556
P9709	2017-12-21	1	.004969	.004969	-.006110	-.005697	-.000332	.000070	.003169	.003847	-.002744	-.002879
P9709	2017-12-21	2	.004969	.004969	-.005880	-.005553	-.000218	-.000099	.002500	.003286	-.001669	-.001715
P9709	2017-12-21	3	.004969	.004969	-.005475	-.004985	.001272	.001506	.002301	.003095	-.002798	-.002355
P9709	2017-12-20	1	-.003031	-.004031	-.006484	-.006035	.000253	.000638	.005749	.005019	-.000936	-.001079
P9709	2017-12-20	2	-.003031	-.004031	-.006910	-.006427	.000715	.000966	.004143	.003935	-.001015	-.000998
P9709	2017-12-20	3	-.003031	-.004031	-.004422	-.003854	.000927	.001583	.004805	.005046	-.000003	-.000026
P9709	2017-12-19	1	.010969	.009969	-.002358	-.002107	.002491	.002882	.000319	.000665	-.002855	-.002671
P9709	2017-12-19	2	.010969	.009969	-.002486	-.002171	.001952	.002226	.000392	.000403	-.004022	-.003684
P9709	2017-12-19	3	.010969	.009969	-.000793	-.000839	-.000038	.000368	.000076	.000007	-.002521	-.002184
P9709	2017-12-18	1	-.000031	-.001031	-.006119	-.005384	.004728	.004442	.004316	.004373	.001212	.001322
P9709	2017-12-18	2	-.000031	-.001031	-.006414	-.005613	.003255	.003068	.004597	.004035	.000617	.000778
P9709	2017-12-18	3	-.000031	-.001031	-.002773	-.001917	.003024	.002935	.005382	.005392	.004001	.004174
P9709	2017-12-15	1	-.008031	-.007031	.008107	.007130	-.002631	-.003518	-.002021	-.001646	.001989	.002582
P9709	2017-12-15	2	-.008031	-.007031	.008032	.007126	-.001755	-.002978	-.001871	-.001358	.002214	.002998
P9709	2017-12-15	3	-.008031	-.007031	.007806	.007087	-.003018	-.003948	-.001256	-.000434	.003080	.003396
P9709	2017-12-14	1	-.003031	-.003031	.005838	.005599	-.001047	-.000804	-.001599	-.002087	-.000548	-.001367
P9709	2017-12-14	2	-.003031	-.003031	.005753	.005637	-.001185	-.001121	-.001135	-.000878	.001376	.000725
P9709	2017-12-14	3	-.003031	-.003031	.004133	.004367	-.000339	-.000309	-.000871	-.000175	.001957	.001468
P9709	2017-12-13	1	.007969	.007969	-.000774	-.000295	-.002745	-.002235	.002274	.003321	-.001158	-.000719
P9709	2017-12-13	2	.007969	.007969	-.000951	-.000557	-.002427	-.002130	.001724	.002518	-.000104	.000187
P9709	2017-12-13	3	.007969	.007969	-.001326	-.001026	-.002353	-.002187	.001390	.001789	.000668	.001017
P9709	2017-12-12	1	-.012031	-.012031	.000094	-.000616	-.004154	-.004482	.000484	-.000385	-.003017	-.002740
P9709	2017-12-12	2	-.012031	-.012031	.000018	-.000767	-.003627	-.003479	-.000076	-.000608	-.001027	-.001309
P9709	2017-12-12	3	-.012031	-.012031	-.000482	-.000691	-.002540	-.002183	.000583	.000448	-.001327	-.001743
P9709	2017-12-11	1	.011969	.011969	-.003342	-.002784	-.007636	-.007137	.000883	.001038	-.005981	-.005547
P9709	2017-12-11	2	.011969	.011969	-.002885	-.002436	-.006132	-.005673	.000607	.000597	-.003075	-.003078
P9709	2017-12-11	3	.011969	.011969	-.003769	-.003363	-.002832	-.002701	.000101	.000039	-.004443	-.004158
P9709	2017-12-08	1	.006969	.007969	.004314	.004573	-.006040	-.005062	-.000776	.000369	-.003437	-.003973
P9709	2017-12-08	2	.006969	.007969	.004726	.004915	-.004774	-.004015	-.000588	.000134	-.001606	-.002245
P9709	2017-12-08	3	.006969	.007969	.003266	.003125	-.002888	-.002494	-.000955	-.000620	-.002033	-.002728
P9709	2017-12-07	1	-.008031	-.007031	.007405	.007121	-.001892	-.001511	-.003070	-.002703	.000108	-.000218
P9709	2017-12-07	2	-.008031	-.007031	.007260	.006965	-.001610	-.001626	-.003309	-.003032	-.000156	-.000218
P9709	2017-12-07	3	-.008031	-.007031	.004243	.004446	-.003134	-.002826	-.003699	-.003194	-.000854	-.000779
P9709	2017-12-06	1	-.001031	-.000031	.009423	.008596	-.007449	-.007458	-.007236	-.007123	-.002717	-.002195
P9709	2017-12-06	2	-.001031	-.000031	.009990	.009040	-.005801	-.005632	-.005526	-.005180	-.000718	-.000366
P9709	2017-12-06	3	-.001031	-.000031	.006656	.005709	-.004590	-.004389	-.006078	-.006286	-.002111	-.002180
P9709	2017-12-05	1	-.004031	-.007031	-.022023	-.020907	.014109	.013783	.015298	.015980	-.000257	.000047
P9709	2017-12-05	2	-.004031	-.007031	-.023391	-.022240	.012426	.012043	.009514	.009637	-.005261	-.004585
P9709	2017-12-05	3	-.004031	-.007031	-.015345	-.015025	.007640	.006946	.009458	.009519	-.002241	-.001658
P9709	2017-12-04	1	-.001031	-.004031	-.012495	-.012972	-.000338	-.000917	.004488	.002359	-.001144	-.001048
P9709	2017-12-04	2	-.001031	-.004031	-.012873	-.013420	-.000416	-.000823	.002326	.000537	-.001521	-.001963
P9709	2017-12-04	3	-.001031	-.004031	-.009376	-.009196	.000954	.001215	.003823	.003231	-.000260	-.001140
P9709	2017-12-01	1	.000969	.001969	.006442	.005857	-.007484	-.007828	-.005036	-.004413	-.001909	-.002131
P9709	2017-12-01	2	.000969	.001969	.007247	.006485	-.005293	-.005810	-.004138	-.003465	-.000612	-.001042
P9709	2017-12-01	3	.000969	.001969	.003786	.003561	-.003190	-.002923	-.004564	-.003962	-.003138	-.003262
P9709	2017-11-30	1	-.008031	-.007031	.005008	.005021	.000967	.001986	-.001719	-.001343	.003050	.002969
P9709	2017-11-30	2	-.008031	-.007031	.004856	.004881	.000650	.001160	-.000966	-.000781	.001380	.001292
P9709	2017-11-30	3	-.008031	-.007031	.004858	.004698	-.000930	-.000837	-.000826	-.001029	.001552	.001104
P9709	2017-11-29	1	.001969	.000969	.000010	-.000663	.008297	.006921	-.000534	-.001962	.002446	.002064
P9709	2017-11-29	2	.001969	.000969	-.000551	-.001111	.005208	.004821	.000597	-.000668	.004828	.004677
P9709	2017-11-29	3	.001969	.000969	-.000414	-.000702	.005924	.005195	.001332	.000567	.004590	.004951
P9709	2017-11-28	1	.004969	.005969	.006145	.005587	-.009387	-.009430	-.006904	-.006588	-.002931	-.002642
P9709	2017-11-28	2	.004969	.005969	.006944	.006284	-.008222	-.007996	-.003705	-.003605	.002034	.001797
P9709	2017-11-28	3	.004969	.005969	.003006	.002526	-.002775	-.002584	-.003876	-.004092	-.000729	-.000834
P9709	2017-11-27	1	-.012031	-.012031	.002810	.002376	.005161	.005214	.002794	.000830	.002911	.002294
P9709	2017-11-27	2	-.012031	-.012031	.002628	.002278	.004471	.004100	.001919	.000543	.001316	.001034
P9709	2017-11-27	3	-.012031	-.012031	.004877	.004919	.003577	.003550	.002909	.002242	.002325	.001943
P9709	2017-11-24	1	-.000031	-.000031	.000796	.000388	.000517	.000028	-.000483	.000092	.003505	.003730
P9709	2017-11-24	2	-.000031	-.000031	.000979	.000429	.000845	.000579	.000394	.000660	.003167	.003593
P9709	2017-11-24	3	-.000031	-.000031	.000922	.000262	.000703	-.000071	.000534	.000587	.003663	.004298
P9709	2017-11-23	1	-.025031	-.025031	.005073	.004658	.006005	.004069	-.003833	-.004549	.007876	.008469
P9709	2017-11-23	2	-.025031	-.025031	.004800	.004472	.005392	.003946	-.002025	-.002504	.004434	.004895
P9709	2017-11-23	3	-.025031	-.025031	.005404	.005250	.002734	.001968	-.000932	-.001694	.005947	.005590
P9709	2017-11-22	1	.004969	.003969	-.005585	-.004907	.010452	.008061	-.002465	-.003328	.006205	.006018
P9709	2017-11-22	2	.004969	.003969	-.006434	-.005735	.008965	.007377	-.000474	-.001779	.002611	.002930
P9709	2017-11-22	3	.004969	.003969	-.004608	-.004016	.004896	.004147	-.000175	-.000851	.004821	.004916
P9709	2017-11-21	1	.007969	.006969	-.009635	-.008723	.000756	.002085	.004184	.004024	.001842	.001403
P9709	2017-11-21	2	.007969	.006969	-.009398	-.008569	.000080	.001357	.002710	.003137	-.000602	-.001062
P9709	2017-11-21	3	.007969	.006969	-.008142	-.007242	.000165	-.000014	.002889	.002811	-.003378	-.002984
P9709	2017-11-20	1	.005969	.005969	-.005948	-.006627	.002175	.000352	.002918	.002781	-.007476	-.008245
P9709	2017-11-20	2	.005969	.005969	-.005968	-.006544	.001632	.000245	.003063	.003559	-.006178	-.006736
P9709	2017-11-20	3	.005969	.005969	-.005129	-.006140	.002102	.001685	.002214	.002116	-.004036	-.004956
P9709	2017-11-17	1	-.007031	-.011031	-.028996	-.028756	.021290	.019340	.013468	.011858	.001349	.001271
P9709	2017-11-17	2	-.007031	-.011031	-.030632	-.029995	.016252	.015019	.008268	.007220	-.007301	-.006287
P9709	2017-11-17	3	-.007031	-.011031	-.020411	-.020085	.008598	.007814	.009466	.009251	-.002891	-.002275
P9709	2017-11-16	1	.001969	.000969	-.004324	-.004047	-.004939	-.004869	.004976	.003913	-.006808	-.007296
P9709	2017-11-16	2	.001969	.000969	-.004192	-.003903	-.003942	-.003521	.003782	.002915	-.004638	-.005163
P9709	2017-11-16	3	.001969	.000969	-.003202	-.002937	-.003152	-.002225	.003962	.003485	-.003262	-.003271
P9709	2017-11-15	1	-.008031	-.009031	.000980	.000506	.002076	.002172	-.000124	-.000873	-.001133	-.000350
P9709	2017-11-15	2	-.008031	-.009031	.000544	.000052	.000267	-.000066	-.001039	-.001764	-.001079	-.000558
P9709	2017-11-15	3	-.008031	-.009031	.001291	.001135	.000138	-.000095	-.000675	-.001063	-.000478	-.000504
P9709	2017-11-14	1	-.006031	-.007031	-.002688	-.003208	.004203	.002821	-.002647	-.003648	.001261	.002121
P9709	2017-11-14	2	-.006031	-.007031	-.003148	-.003639	.002847	.001927	-.000139	-.001137	.002677	.003009
P9709	2017-11-14	3	-.006031	-.007031	-.002604	-.002462	.003213	.002964	.000744	.000482	.001755	.002526
P9709	2017-11-13	1	.003969	.003969	-.005719	-.004635	.003822	.003747	.002420	.003977	-.002260	-.002227
P9709	2017-11-13	2	.003969	.003969	-.006333	-.005144	.002987	.003345	.002111	.002861	-.002215	-.002170
P9709	2017-11-13	3	.003969	.003969	-.005335	-.005530	.001126	.000688	.000638	.000175	-.000837	-.000894
P9709	2017-11-10	1	.001969	.002969	-.003279	-.003141	-.008508	-.008192	.002526	.002944	-.005098	-.004789
P9709	2017-11-10	2	.001969	.002969	-.002866	-.002714	-.007790	-.007524	.000844	.001314	-.002741	-.002949
P9709	2017-11-10	3	.001969	.002969	-.003042	-.002912	-.005017	-.004645	.000585	.000939	-.003819	-.003958
P9709	2017-11-09	1	.004969	.004969	-.000418	-.000659	-.002887	-.003101	-.001043	-.001281	-.001852	-.002017
P9709	2017-11-09	2	.004969	.004969	-.000404	-.000744	-.002878	-.003097	-.000125	-.000778	.001151	.000812
P9709	2017-11-09	3	.004969	.004969	-.001681	-.001982	.000356	.000219	-.000254	-.001105	-.000771	-.001386
P9709	2017-11-08	1	-.000031	.000969	.004540	.003733	.000008	-.000692	-.003913	-.003418	.000116	.000582
P9709	2017-11-08	2	-.000031	.000969	.004606	.003827	-.000353	-.000662	-.001952	-.002036	.001301	.001636
P9709	2017-11-08	3	-.000031	.000969	.003607	.003072	-.002175	-.002411	-.002488	-.002832	-.000879	-.000565
P9709	2017-11-07	1	.007969	.007969	-.003710	-.004004	.003250	.002645	-.004377	-.005416	.005345	.004592
P9709	2017-11-07	2	.007969	.007969	-.003442	-.003766	.003079	.002357	-.001772	-.002366	.002345	.002150
P9709	2017-11-07	3	.007969	.007969	-.002575	-.003157	.002739	.001974	-.001313	-.001578	.002515	.002475
P9709	2017-11-06	1	.005969	.006969	.000910	.001233	-.008513	-.008031	-.000310	.000235	-.002886	-.003212
P9709	2017-11-06	2	.005969	.006969	.001466	.001646	-.007570	-.006695	-.000095	.000312	.000676	-.000078
P9709	2017-11-06	3	.005969	.006969	-.001925	-.002225	-.002311	-.001968	.000072	-.000164	-.001801	-.002239
P9709	2017-11-03	1	-.004031	-.005031	-.003946	-.003474	-.002807	-.002999	.001188	-.000029	-.001012	-.000305
P9709	2017-11-03	2	-.004031	-.005031	-.004139	-.003664	-.001479	-.001768	-.000019	-.000435	-.001894	-.001484
P9709	2017-11-03	3	-.004031	-.005031	-.003172	-.002529	-.002596	-.002044	-.000089	.000258	-.001970	-.001510
P9709	2017-11-02	1	-.004031	-.005031	-.008068	-.006968	.001810	.002766	.006947	.007604	-.000748	-.001063
P9709	2017-11-02	2	-.004031	-.005031	-.008560	-.007373	.001459	.001928	.004967	.005436	-.001246	-.001390
P9709	2017-11-02	3	-.004031	-.005031	-.006083	-.005383	.000871	.001069	.005062	.005017	-.001554	-.002308
P9709	2017-11-01	1	-.000031	.000969	.000024	.000938	.000189	-.000091	.003869	.005028	.000066	-.000666
P9709	2017-11-01	2	-.000031	.000969	-.000003	.001002	.000333	.000282	.003268	.004224	.001435	.000907
P9709	2017-11-01	3	-.000031	.000969	-.000944	-.000232	-.000112	.000058	.001974	.002446	.000545	.000430
P9709	2017-10-31	1	.000969	.002969	.005462	.004725	-.005546	-.005426	-.003452	-.001845	-.004254	-.004382
P9709	2017-10-31	2	.000969	.002969	.006310	.005423	-.003560	-.003483	-.001347	-.000368	.000906	.000215
P9709	2017-10-31	3	.000969	.002969	.003266	.002407	-.001458	-.001452	-.001963	-.001641	-.000786	-.001520
P9709	2017-10-30	1	-.008031	-.010031	-.020896	-.019753	.008333	.007414	.011224	.010825	-.000715	-.000687
P9709	2017-10-30	2	-.008031	-.010031	-.021977	-.020731	.006502	.006396	.007039	.007318	-.003269	-.002638
P9709	2017-10-30	3	-.008031	-.010031	-.018064	-.016909	.005487	.005574	.006096	.006603	-.001775	-.001196
P9709	2017-10-27	1	.002969	.001969	-.007898	-.006662	.000880	.002154	.005221	.005283	-.004630	-.004438
P9709	2017-10-27	2	.002969	.001969	-.008218	-.006895	.001234	.002370	.003104	.003159	-.006617	-.006408
P9709	2017-10-27	3	.002969	.001969	-.004258	-.003899	-.000799	-.000246	.002411	.002252	-.002467	-.002571
P9709	2017-10-26	1	.001969	.001969	-.000541	-.000243	-.005528	-.004985	-.000923	-.001886	.000052	.000505
P9709	2017-10-26	2	.001969	.001969	.000231	.000328	-.003337	-.003345	.000577	-.000139	.001952	.002092
P9709	2017-10-26	3	.001969	.001969	-.001461	-.000736	.000170	.000645	-.000081	-.000183	.000620	.001298
P9709	2017-10-25	1	.002969	.003969	.002197	.003225	-.003083	-.002183	.000124	.001197	-.003346	-.003172
P9709	2017-10-25	2	.002969	.003969	.002404	.003303	-.002782	-.001912	-.000751	.000050	-.000634	-.000999
P9709	2017-10-25	3	.002969	.003969	-.000086	.000468	-.000783	-.000597	-.001382	-.001180	-.002714	-.002665
P9709	2017-10-24	1	.002969	.001969	-.008201	-.007907	.005092	.004507	.006510	.006324	.000690	.001254
P9709	2017-10-24	2	.002969	.001969	-.008816	-.008483	.003608	.003647	.004405	.004230	.000615	.000887
P9709	2017-10-24	3	.002969	.001969	-.006261	-.005697	.004103	.003971	.005156	.004828	.000227	.000868
P9709	2017-10-23	1	.001969	.002969	.004440	.004639	-.002598	-.003163	.002232	.003340	-.003016	-.002317
P9709	2017-10-23	2	.001969	.002969	.004786	.005074	-.002499	-.002266	.001778	.002439	-.001234	-.000919
P9709	2017-10-23	3	.001969	.002969	.003256	.003372	.000415	.000633	.001472	.001479	-.002440	-.001815
P9709	2017-10-20	1	.001969	.003969	.009261	.008117	-.004061	-.003742	-.009187	-.008817	-.000710	-.001309
P9709	2017-10-20	2	.001969	.003969	.009883	.008681	-.002525	-.002257	-.006254	-.005672	.003359	.002604
P9709	2017-10-20	3	.001969	.003969	.005776	.005048	.000525	.000425	-.005609	-.005364	.001764	.001214
P9709	2017-10-19	1	-.004031	-.005031	-.007068	-.005942	.000220	.000772	.008636	.009916	-.006251	-.006552
P9709	2017-10-19	2	-.004031	-.005031	-.007637	-.006471	.000095	.000584	.005601	.006220	-.006488	-.006797
P9709	2017-10-19	3	-.004031	-.005031	-.005307	-.004857	-.001565	-.001315	.005011	.005250	-.005113	-.005623
P9709	2017-10-18	1	.002969	.000969	-.013114	-.012590	.003939	.004611	.010691	.011025	.000091	.000103
P9709	2017-10-18	2	.002969	.000969	-.013741	-.013227	.003131	.003631	.006823	.006780	-.003573	-.003395
P9709	2017-10-18	3	.002969	.000969	-.009624	-.009620	.001810	.001853	.007115	.007143	-.002560	-.002462
P9709	2017-10-17	1	-.002031	-.001031	.001699	.001846	-.000866	.000001	.003778	.005944	-.001935	-.002552
P9709	2017-10-17	2	-.002031	-.001031	.001647	.001844	-.001117	-.000145	.001254	.002602	-.001185	-.001695
P9709	2017-10-17	3	-.002031	-.001031	.001000	.000942	-.000335	.000565	.000096	.000656	-.001526	-.002050
P9709	2017-10-16	1	-.005031	-.007031	-.018036	-.016759	.006997	.008609	.004899	.004369	.002518	.000982
P9709	2017-10-16	2	-.005031	-.007031	-.018569	-.017280	.007304	.008362	.002858	.002856	-.002251	-.002914
P9709	2017-10-16	3	-.005031	-.007031	-.014478	-.014060	.004372	.004391	.003243	.003635	-.000132	.000518
P9709	2017-10-13	1	.001969	.002969	.001048	.001684	-.002742	-.001673	.002054	.002576	-.002869	-.003090
P9709	2017-10-13	2	.001969	.002969	.001445	.001899	-.001842	-.000958	.001365	.001887	.000253	-.000529
P9709	2017-10-13	3	.001969	.002969	.000420	.000637	.000359	.000753	.000896	.001098	-.001424	-.001737
P9709	2017-10-12	1	-.000031	-.001031	-.002431	-.002423	-.001297	-.002298	.000508	.000619	-.001327	-.000213
P9709	2017-10-12	2	-.000031	-.001031	-.002520	-.002503	-.001364	-.001900	-.000334	-.000182	-.001644	-.000798
P9709	2017-10-12	3	-.000031	-.001031	-.002459	-.002424	-.001613	-.001687	-.000485	-.000469	-.000521	-.000066
P9709	2017-10-11	1	.000969	.000969	-.002454	-.002386	-.000600	.000222	.006766	.007654	-.001988	-.001964
P9709	2017-10-11	2	.000969	.000969	-.002947	-.002791	.000186	.000627	.003945	.004466	-.002239	-.002220
P9709	2017-10-11	3	.000969	.000969	-.000752	-.000621	.000887	.001039	.003978	.004843	-.000427	-.000267
P9709	2017-10-10	1	.003969	.004969	.006840	.006727	-.004709	-.005046	-.000433	.000887	-.002306	-.001699
P9709	2017-10-10	2	.003969	.004969	.007311	.007226	-.003827	-.004138	-.000057	.000928	-.001954	-.001466
P9709	2017-10-10	3	.003969	.004969	.006103	.006057	-.004359	-.004144	-.001076	-.000572	-.002227	-.001784
P9709	2017-10-09	1	.009969	.009969	.001609	.001757	-.002952	-.003158	-.002925	-.002685	-.007057	-.006140
P9709	2017-10-09	2	.009969	.009969	.001826	.001994	-.003242	-.003141	-.004580	-.004014	-.004551	-.003885
P9709	2017-10-09	3	.009969	.009969	.000033	.000622	-.001749	-.001448	-.004577	-.004260	-.005026	-.004482
P9709	2017-09-29	1	.003969	.003969	.005911	.005407	-.003700	-.003935	-.001942	-.001738	-.000046	.000489
P9709	2017-09-29	2	.003969	.003969	.006395	.005847	-.003243	-.003341	-.001324	-.000926	.000357	.000651
P9709	2017-09-29	3	.003969	.003969	.004834	.004572	-.003269	-.003198	-.001969	-.001947	-.001084	-.000807
P9709	2017-09-28	1	-.002031	-.002031	-.004581	-.004102	-.002880	-.002579	-.000009	.000796	-.003476	-.003303
P9709	2017-09-28	2	-.002031	-.002031	-.004653	-.004184	-.002482	-.002039	-.000597	.000205	-.003044	-.002928
P9709	2017-09-28	3	-.002031	-.002031	-.004793	-.004404	-.002745	-.001986	-.001109	-.000433	-.003269	-.003512
P9709	2017-09-27	1	.000969	.002969	.004313	.003967	-.004228	-.005134	-.001452	.000031	-.002786	-.002743
P9709	2017-09-27	2	.000969	.002969	.004872	.004451	-.004001	-.004433	-.000121	.000520	.000663	.000340
P9709	2017-09-27	3	.000969	.002969	.002181	.001867	-.000390	-.000544	-.000347	-.000431	-.001587	-.002161
P9709	2017-09-26	1	.000969	.000969	-.002801	-.003403	.000381	-.000747	-.003232	-.004270	.001799	.001967
P9709	2017-09-26	2	.000969	.000969	-.002770	-.003537	.001061	.000762	-.001290	-.002127	.002835	.002675
P9709	2017-09-26	3	.000969	.000969	-.002857	-.002998	.003135	.002586	.000024	-.000070	.002774	.002727
P9709	2017-09-25	1	-.004031	-.006031	-.009530	-.008518	.001781	.000951	.006404	.006355	.001470	.001940
P9709	2017-09-25	2	-.004031	-.006031	-.010274	-.009103	.002191	.001396	.003252	.003687	-.002655	-.002020
P9709	2017-09-25	3	-.004031	-.006031	-.007195	-.006593	-.000738	-.001028	.002728	.002865	-.001484	-.000945
P9709	2017-09-22	1	-.001031	-.002031	-.001582	-.001067	.000514	-.000243	.002936	.002699	-.001773	-.000809
P9709	2017-09-22	2	-.001031	-.002031	-.001897	-.001321	.000900	.000045	.001425	.001510	-.002341	-.001636
P9709	2017-09-22	3	-.001031	-.002031	-.000685	-.000347	.000303	-.000138	.000953	.000865	-.002448	-.001959
P9709	2017-09-21	1	-.002031	-.004031	-.006095	-.005362	.004145	.004273	.003036	.002583	.001202	.000711
P9709	2017-09-21	2	-.002031	-.004031	-.006399	-.005550	.004005	.004051	.001520	.001668	-.003759	-.003491
P9709	2017-09-21	3	-.002031	-.004031	-.003327	-.003201	.000913	.001076	.000405	.000112	-.000841	-.000800
